YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.7,40.7,,,36.8,44.6,"1,345",,,,,"$15,000 - $24,999",,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,VALUE,28,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.9,29.9,,,26.9,33,"1,373",,,,,"$25,000 - $34,999",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.9,31.9,,,27,37.2,687,,,,,"$25,000 - $34,999",,"(35.472031356, -97.521070214)",OWS,OWS1,Q036,VALUE,40,Income,"$25,000 - $34,999",INC,INC2535
2019,2019,MT,Montana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.1,31.1,,,27.4,35,834,,,,,"$35,000 - $49,999",,"(47.06652897200047, -109.42442064499971)",OWS,OWS1,Q036,VALUE,30,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,SC,South Carolina,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35,35,,,31.9,38.3,"1,725",,,,,"$15,000 - $24,999",,"(33.998821303, -81.045371207)",OWS,OWS1,Q036,VALUE,45,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.7,35.7,,,31.9,39.6,"1,422",,,,,"$50,000 - $74,999",,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Income,"$50,000 - $74,999",INC,INC5075
2018,2018,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,15.6,15.6,,,13.6,17.8,"1,831",,,,,"$75,000 or greater",,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q036,VALUE,11,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.1,36.1,,,32.5,39.8,"1,111",,,,,"$15,000 - $24,999",,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Income,"$15,000 - $24,999",INC,INC1525
2020,2020,KS,Kansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.4,36.4,,,32.9,40,"1,260",,,,,"$35,000 - $49,999",,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,CA,California,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.8,26.8,,,23.5,30.3,"1,142",,,,,"$50,000 - $74,999",,"(37.638640123, -120.999999538)",OWS,OWS1,Q036,VALUE,6,Income,"$50,000 - $74,999",INC,INC5075
2018,2018,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.4,36.4,,,29.9,43.4,290,,,,,"$35,000 - $49,999",,"(18.220833, -66.590149)",OWS,OWS1,Q036,VALUE,72,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.3,29.3,,,27.2,31.6,"2,421",,,,,"$50,000 - $74,999",,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,VALUE,27,Income,"$50,000 - $74,999",INC,INC5075
2018,2018,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.2,30.2,,,25.6,35.1,992,,,,,"$25,000 - $34,999",,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,VALUE,23,Income,"$25,000 - $34,999",INC,INC2535
2018,2018,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.3,30.3,,,27.6,33.2,"1,637",,,,,"$50,000 - $74,999",,"(39.360700171000474, -111.58713063499971)",OWS,OWS1,Q036,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2020,2020,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.7,40.7,,,36.9,44.6,944,,,,,"$35,000 - $49,999",,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,VALUE,18,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.2,27.2,,,23.7,30.9,983,,,,,"$35,000 - $49,999",,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35,35,,,31.8,38.2,"2,204",,,,,"$35,000 - $49,999",,"(41.641040988001, -99.365720623)",OWS,OWS1,Q036,VALUE,31,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35,35,,,30.8,39.4,949,,,,,"Less than $15,000",,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Income,"Less than $15,000",INC,INCLESS15
2011,2011,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.3,34.3,,,28.4,40.7,499,,,,,"Less than $15,000",,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Income,"Less than $15,000",INC,INCLESS15
2011,2011,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.4,31.4,,,26.9,36.1,873,,,,,"$15,000 - $24,999",,"(40.485010283, -88.997710178)",OWS,OWS1,Q036,VALUE,17,Income,"$15,000 - $24,999",INC,INC1525
2013,2013,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.3,35.3,,,31,39.9,989,,,,,"$15,000 - $24,999",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$15,000 - $24,999",INC,INC1525
2014,2014,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.1,33.1,,,28.4,38.2,779,,,,,"$25,000 - $34,999",,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2011,2011,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.5,22.5,,,20.6,24.6,"2,570",,,,,"$75,000 or greater",,"(45.254228894001, -68.985031336)",OWS,OWS1,Q036,VALUE,23,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.5,36.5,,,31.2,42.2,586,,,,,"$35,000 - $49,999",,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,VALUE,28,Income,"$35,000 - $49,999",INC,INC3550
2018,2018,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.5,35.5,,,30.1,41.2,445,,,,,"Less than $15,000",,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,VALUE,17,Income,"Less than $15,000",INC,INCLESS15
2011,2011,FL,Florida,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,28.2,35.7,"1,485",,,,,"Less than $15,000",,"(28.932040377, -81.928960539)",OWS,OWS1,Q036,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2011,2011,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37,37,,,32.7,41.6,"1,145",,,,,"Less than $15,000",,"(44.661319543001, -84.71439027)",OWS,OWS1,Q036,VALUE,26,Income,"Less than $15,000",INC,INCLESS15
2013,2013,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.6,29.6,,,24.2,35.6,568,,,,,"Less than $15,000",,"(41.56266102, -72.649840952)",OWS,OWS1,Q036,VALUE,9,Income,"Less than $15,000",INC,INCLESS15
2015,2015,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.3,32.3,,,28.7,36.2,"1,405",,,,,"$50,000 - $74,999",,"(40.060210141, -82.404260056)",OWS,OWS1,Q036,VALUE,39,Income,"$50,000 - $74,999",INC,INC5075
2016,2016,NV,Nevada,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.2,26.2,,,21,32.1,478,,,,,"$35,000 - $49,999",,"(39.49324039, -117.071840564)",OWS,OWS1,Q036,VALUE,32,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,CO,Colorado,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.7,24.7,,,21.1,28.7,827,,,,,"Less than $15,000",,"(38.843840757, -106.133610921)",OWS,OWS1,Q036,VALUE,8,Income,"Less than $15,000",INC,INCLESS15
2017,2017,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.7,36.7,,,32.1,41.6,770,,,,,"$15,000 - $24,999",,"(47.475319779, -100.118421049)",OWS,OWS1,Q036,VALUE,38,Income,"$15,000 - $24,999",INC,INC1525
2016,2016,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31,31,,,26.5,35.8,574,,,,,"$35,000 - $49,999",,"(40.485010283, -88.997710178)",OWS,OWS1,Q036,VALUE,17,Income,"$35,000 - $49,999",INC,INC3550
2020,2020,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.5,32.5,,,29,36.1,"1,068",,,,,"$25,000 - $34,999",,"(46.35564873600049, -94.79420050299967)",OWS,OWS1,Q036,VALUE,27,Income,"$25,000 - $34,999",INC,INC2535
2020,2020,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.9,34.9,,,31.5,38.4,"1,087",,,,,"$75,000 or greater",,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q036,VALUE,40,Income,"$75,000 or greater",INC,INC75PLUS
2013,2013,TX,Texas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32,32,,,27.5,36.8,"1,148",,,,,"$35,000 - $49,999",,"(31.827240407, -99.426770206)",OWS,OWS1,Q036,VALUE,48,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.2,26.2,,,21.7,31.2,730,,,,,"$35,000 - $49,999",,"(41.708280193, -71.522470314)",OWS,OWS1,Q036,VALUE,44,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,MO,Missouri,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.8,30.8,,,26.5,35.5,867,,,,,"$35,000 - $49,999",,"(38.635790776, -92.566300053)",OWS,OWS1,Q036,VALUE,29,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,UT,Utah,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,25.9,25.9,,,23.3,28.8,"1,535",,,,,"$50,000 - $74,999",,"(39.360700171, -111.587130635)",OWS,OWS1,Q036,VALUE,49,Income,"$50,000 - $74,999",INC,INC5075
2016,2016,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.4,31.4,,,26.5,36.6,713,,,,,"$35,000 - $49,999",,"(43.655950113, -71.50036092)",OWS,OWS1,Q036,VALUE,33,Income,"$35,000 - $49,999",INC,INC3550
2014,2014,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.7,33.7,,,30.8,36.7,"1,459",,,,,"$75,000 or greater",,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Income,"$75,000 or greater",INC,INC75PLUS
2020,2020,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,30.3,30.3,,,26.9,34,"1,126",,,,,"$15,000 - $24,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$15,000 - $24,999",INC,INC1525
2019,2019,HI,Hawaii,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.8,26.8,,,23.4,30.4,"1,084",,,,,"$50,000 - $74,999",,"(21.304850435000446, -157.85774940299973)",OWS,OWS1,Q036,VALUE,15,Income,"$50,000 - $74,999",INC,INC5075
2019,2019,WA,Washington,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31,31,,,27.6,34.5,"1,202",,,,,"$15,000 - $24,999",,"(47.52227862900048, -120.47001078999972)",OWS,OWS1,Q036,VALUE,53,Income,"$15,000 - $24,999",INC,INC1525
2012,2012,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,22.2,22.2,,,17,28.3,623,,,,,"$25,000 - $34,999",,"(43.235541343, -108.109830353)",OWS,OWS1,Q036,VALUE,56,Income,"$25,000 - $34,999",INC,INC2535
2018,2018,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.1,37.1,,,33.3,41.1,967,,,,,"$50,000 - $74,999",,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,VALUE,18,Income,"$50,000 - $74,999",INC,INC5075
2014,2014,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29,29,,,24.6,33.7,621,,,,,"$35,000 - $49,999",,"(40.485010283, -88.997710178)",OWS,OWS1,Q036,VALUE,17,Income,"$35,000 - $49,999",INC,INC3550
2016,2016,SD,South Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.6,31.6,,,27.7,35.8,"1,394",,,,,"$75,000 or greater",,"(44.353130053, -100.373530637)",OWS,OWS1,Q036,VALUE,46,Income,"$75,000 or greater",INC,INC75PLUS
2018,2018,ND,North Dakota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.2,36.2,,,31.8,40.8,826,,,,,"$50,000 - $74,999",,"(47.47531977900047, -100.11842104899966)",OWS,OWS1,Q036,VALUE,38,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.4,40.4,,,34.6,46.5,523,,,,,"Less than $15,000",,"(37.542680674, -78.457890463)",OWS,OWS1,Q036,VALUE,51,Income,"Less than $15,000",INC,INCLESS15
2016,2016,IN,Indiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,28.7,28.7,,,26.3,31.2,"2,519",,,,,"$75,000 or greater",,"(39.766910452, -86.149960194)",OWS,OWS1,Q036,VALUE,18,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.7,32.7,,,29.1,36.5,941,,,,,"$75,000 or greater",,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Income,"$75,000 or greater",INC,INC75PLUS
2014,2014,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.8,37.8,,,33.4,42.4,693,,,,,"$35,000 - $49,999",,"(31.312660644, -92.445680071)",OWS,OWS1,Q036,VALUE,22,Income,"$35,000 - $49,999",INC,INC3550
2013,2013,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34.3,34.3,,,28.7,40.4,512,,,,,"$25,000 - $34,999",,"(34.748650124, -92.274490743)",OWS,OWS1,Q036,VALUE,5,Income,"$25,000 - $34,999",INC,INC2535
2012,2012,AZ,Arizona,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,26.2,26.2,,,21.9,31.1,913,,,,,"$35,000 - $49,999",,"(34.86597028, -111.763811277)",OWS,OWS1,Q036,VALUE,4,Income,"$35,000 - $49,999",INC,INC3550
2011,2011,MS,Mississippi,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29,29,,,25.7,32.7,"1,133",,,,,"$75,000 or greater",,"(32.745510099, -89.538030825)",OWS,OWS1,Q036,VALUE,28,Income,"$75,000 or greater",INC,INC75PLUS
2016,2016,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,24.1,24.1,,,21.5,27,"1,691",,,,,"$75,000 or greater",,"(43.625381239, -72.517640791)",OWS,OWS1,Q036,VALUE,50,Income,"$75,000 or greater",INC,INC75PLUS
2011,2011,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27,27,,,22.5,31.9,986,,,,,"$15,000 - $24,999",,"(44.393191174, -89.816370742)",OWS,OWS1,Q036,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2018,2018,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,34,34,,,29,39.4,681,,,,,"$25,000 - $34,999",,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,VALUE,9,Income,"$25,000 - $34,999",INC,INC2535
